country,year,source,co2emissions
New Caledonia,2009,gas,0.0
New Caledonia,2009,oil,2.3
New Caledonia,2009,nuclear,0.0
New Caledonia,2009,other_renewables,0.0
New Zealand,2009,all_energy_types,37.963
New Zealand,2009,coal,7.87
New Zealand,2009,gas,7.815
New Zealand,2009,oil,22.278
New Zealand,2009,nuclear,0.0
New Zealand,2009,other_renewables,0.0
Nicaragua,2009,all_energy_types,4.3
Nicaragua,2009,coal,0.0
Nicaragua,2009,gas,0.0
Nicaragua,2009,oil,4.3
Nicaragua,2009,nuclear,0.0
Nicaragua,2009,other_renewables,0.0
Niger,2009,all_energy_types,1.229
Niger,2009,coal,0.329
Niger,2009,gas,0.0
Niger,2009,oil,0.9
Niger,2009,nuclear,0.0
Niger,2009,other_renewables,0.0
Nigeria,2009,all_energy_types,66.152
Nigeria,2009,coal,0.071
Nigeria,2009,gas,24.081
Nigeria,2009,oil,42.0
Nigeria,2009,nuclear,0.0
Nigeria,2009,other_renewables,0.0
Niue,2009,all_energy_types,0.005
Niue,2009,coal,0.0
Niue,2009,gas,0.0
Niue,2009,oil,0.005
Niue,2009,nuclear,0.0
Niue,2009,other_renewables,0.0
North Korea,2009,all_energy_types,73.792
North Korea,2009,coal,71.092
North Korea,2009,gas,0.0
North Korea,2009,oil,2.7
North Korea,2009,nuclear,0.0
North Korea,2009,other_renewables,0.0
North Macedonia,2009,all_energy_types,8.294
North Macedonia,2009,coal,5.059
North Macedonia,2009,gas,0.135
North Macedonia,2009,oil,3.1
North Macedonia,2009,nuclear,0.0
North Macedonia,2009,other_renewables,0.0
Northern Mariana Islands,2009,all_energy_types,0.0
Northern Mariana Islands,2009,coal,0.0
Northern Mariana Islands,2009,gas,0.0
Northern Mariana Islands,2009,oil,0.0
Northern Mariana Islands,2009,nuclear,0.0
Northern Mariana Islands,2009,other_renewables,0.0
Norway,2009,all_energy_types,39.094
Norway,2009,coal,3.224
Norway,2009,gas,6.951
Norway,2009,oil,28.919
Norway,2009,nuclear,0.0
Norway,2009,other_renewables,0.0
Oman,2009,all_energy_types,40.873
Oman,2009,coal,0.009
Oman,2009,gas,25.864
Oman,2009,oil,15.0
Oman,2009,nuclear,0.0
Oman,2009,other_renewables,0.0
Pakistan,2009,all_energy_types,139.283
Pakistan,2009,coal,17.552
Pakistan,2009,gas,61.731
Pakistan,2009,oil,60.0
Pakistan,2009,nuclear,0.0
Pakistan,2009,other_renewables,0.0
Panama,2009,all_energy_types,15.09
Panama,2009,coal,0.09
Panama,2009,gas,0.0
Panama,2009,oil,15.0
Panama,2009,nuclear,0.0
Panama,2009,other_renewables,0.0
Papua New Guinea,2009,all_energy_types,4.555
Papua New Guinea,2009,coal,0.0
Papua New Guinea,2009,gas,0.255
Papua New Guinea,2009,oil,4.3
Papua New Guinea,2009,nuclear,0.0
Papua New Guinea,2009,other_renewables,0.0
Paraguay,2009,all_energy_types,3.8
Paraguay,2009,coal,0.0
Paraguay,2009,gas,0.0
Paraguay,2009,oil,3.8
Paraguay,2009,nuclear,0.0
Paraguay,2009,other_renewables,0.0
Peru,2009,all_energy_types,35.58
Peru,2009,coal,2.765
Peru,2009,gas,8.815
Peru,2009,oil,24.0
Peru,2009,nuclear,0.0
Peru,2009,other_renewables,0.0
Philippines,2009,all_energy_types,73.999
Philippines,2009,coal,26.009
Philippines,2009,gas,5.69
Philippines,2009,oil,42.3
Philippines,2009,nuclear,0.0
Philippines,2009,other_renewables,0.0
Poland,2009,all_energy_types,311.054
Poland,2009,coal,213.333
Poland,2009,gas,29.023
Poland,2009,oil,68.698
Poland,2009,nuclear,0.0
Poland,2009,other_renewables,0.0
Portugal,2009,all_energy_types,57.382
Portugal,2009,coal,9.652
Portugal,2009,gas,9.604
Portugal,2009,oil,38.125
Portugal,2009,nuclear,0.0
Portugal,2009,other_renewables,0.0
Puerto Rico,2009,all_energy_types,28.227
Puerto Rico,2009,coal,3.639
Puerto Rico,2009,gas,1.582
Puerto Rico,2009,oil,23.005
Puerto Rico,2009,nuclear,0.0
Puerto Rico,2009,other_renewables,0.0
Qatar,2009,all_energy_types,56.052
Qatar,2009,coal,0.0
Qatar,2009,gas,42.052
Qatar,2009,oil,14.0
Qatar,2009,nuclear,0.0
Qatar,2009,other_renewables,0.0
Reunion,2009,all_energy_types,2.562
Reunion,2009,coal,0.0
Reunion,2009,gas,0.0
Reunion,2009,oil,2.562
Reunion,2009,nuclear,0.0
Reunion,2009,other_renewables,0.0
Romania,2009,all_energy_types,89.836
Romania,2009,coal,37.402
Romania,2009,gas,29.487
Romania,2009,oil,22.948
Romania,2009,nuclear,0.0
Romania,2009,other_renewables,0.0
Russia,2009,all_energy_types,1689.705
Russia,2009,coal,479.459
Russia,2009,gas,846.246
Russia,2009,oil,364.0
Russia,2009,nuclear,0.0
Russia,2009,other_renewables,0.0
Rwanda,2009,all_energy_types,0.623
Rwanda,2009,coal,0.0
Rwanda,2009,gas,0.0
Rwanda,2009,oil,0.623
Rwanda,2009,nuclear,0.0
Rwanda,2009,other_renewables,0.0
Saint Helena,2009,all_energy_types,0.014
Saint Helena,2009,coal,0.0
Saint Helena,2009,gas,0.0
Saint Helena,2009,oil,0.014
Saint Helena,2009,nuclear,0.0
Saint Helena,2009,other_renewables,0.0
Saint Kitts and Nevis,2009,all_energy_types,0.3
Saint Kitts and Nevis,2009,coal,0.0
Saint Kitts and Nevis,2009,gas,0.0
Saint Kitts and Nevis,2009,oil,0.3
Saint Kitts and Nevis,2009,nuclear,0.0
Saint Kitts and Nevis,2009,other_renewables,0.0
Saint Lucia,2009,all_energy_types,0.4
Saint Lucia,2009,coal,0.0
Saint Lucia,2009,gas,0.0
Saint Lucia,2009,oil,0.4
Saint Lucia,2009,nuclear,0.0
Saint Lucia,2009,other_renewables,0.0
Saint Pierre and Miquelon,2009,all_energy_types,0.092
Saint Pierre and Miquelon,2009,coal,0.0
Saint Pierre and Miquelon,2009,gas,0.0
Saint Pierre and Miquelon,2009,oil,0.092
Saint Pierre and Miquelon,2009,nuclear,0.0
Saint Pierre and Miquelon,2009,other_renewables,0.0
Samoa,2009,all_energy_types,0.2
Samoa,2009,coal,0.0
Samoa,2009,gas,0.0
Samoa,2009,oil,0.2
Samoa,2009,nuclear,0.0
Samoa,2009,other_renewables,0.0
Sao Tome and Principe,2009,all_energy_types,0.1
Sao Tome and Principe,2009,coal,0.0
Sao Tome and Principe,2009,gas,0.0
Sao Tome and Principe,2009,oil,0.1
Sao Tome and Principe,2009,nuclear,0.0
Sao Tome and Principe,2009,other_renewables,0.0
Saudi Arabia,2009,all_energy_types,425.912
Saudi Arabia,2009,coal,0.108
Saudi Arabia,2009,gas,157.804
Saudi Arabia,2009,oil,268.0
Saudi Arabia,2009,nuclear,0.0
Saudi Arabia,2009,other_renewables,0.0
Senegal,2009,all_energy_types,6.142
Senegal,2009,coal,0.558
Senegal,2009,gas,0.084
Senegal,2009,oil,5.5
Senegal,2009,nuclear,0.0
Senegal,2009,other_renewables,0.0
Serbia,2009,all_energy_types,47.571
Serbia,2009,coal,34.178
Serbia,2009,gas,4.191
Serbia,2009,oil,9.203
Serbia,2009,nuclear,0.0
Serbia,2009,other_renewables,0.0
Seychelles,2009,all_energy_types,1.0
Seychelles,2009,coal,0.0
Seychelles,2009,gas,0.0
Seychelles,2009,oil,1.0
Seychelles,2009,nuclear,0.0
Seychelles,2009,other_renewables,0.0
Sierra Leone,2009,all_energy_types,1.3
Sierra Leone,2009,coal,0.0
Sierra Leone,2009,gas,0.0
Sierra Leone,2009,oil,1.3
Sierra Leone,2009,nuclear,0.0
Sierra Leone,2009,other_renewables,0.0
Singapore,2009,all_energy_types,156.012
Singapore,2009,coal,0.023
Singapore,2009,gas,17.989
Singapore,2009,oil,138.0
Singapore,2009,nuclear,0.0
Singapore,2009,other_renewables,0.0
Slovakia,2009,all_energy_types,39.92
Slovakia,2009,coal,17.263
Slovakia,2009,gas,12.091
Slovakia,2009,oil,10.565
Slovakia,2009,nuclear,0.0
Slovakia,2009,other_renewables,0.0
Slovenia,2009,all_energy_types,17.244
Slovenia,2009,coal,5.934
Slovenia,2009,gas,2.054
Slovenia,2009,oil,9.257
Slovenia,2009,nuclear,0.0
Slovenia,2009,other_renewables,0.0
Solomon Islands,2009,all_energy_types,0.2
Solomon Islands,2009,coal,0.0
Solomon Islands,2009,gas,0.0
Solomon Islands,2009,oil,0.2
Solomon Islands,2009,nuclear,0.0
Solomon Islands,2009,other_renewables,0.0
Somalia,2009,all_energy_types,0.9
Somalia,2009,coal,0.0
Somalia,2009,gas,0.0
Somalia,2009,oil,0.9
Somalia,2009,nuclear,0.0
Somalia,2009,other_renewables,0.0
South Africa,2009,all_energy_types,466.814
South Africa,2009,coal,379.732
South Africa,2009,gas,8.082
South Africa,2009,oil,79.0
South Africa,2009,nuclear,0.0
South Africa,2009,other_renewables,0.0
South Korea,2009,all_energy_types,549.293
South Korea,2009,coal,246.477
South Korea,2009,gas,75.059
South Korea,2009,oil,227.757
South Korea,2009,nuclear,0.0
South Korea,2009,other_renewables,0.0
South Sudan,2009,all_energy_types,0.0
South Sudan,2009,coal,0.0
South Sudan,2009,gas,0.0
South Sudan,2009,oil,0.0
South Sudan,2009,nuclear,0.0
South Sudan,2009,other_renewables,0.0
Spain,2009,all_energy_types,349.996
Spain,2009,coal,50.673
Spain,2009,gas,81.665
Spain,2009,oil,217.659
Spain,2009,nuclear,0.0
Spain,2009,other_renewables,0.0
Sri Lanka,2009,all_energy_types,12.12
Sri Lanka,2009,coal,0.12
Sri Lanka,2009,gas,0.0
Sri Lanka,2009,oil,12.0
Sri Lanka,2009,nuclear,0.0
Sri Lanka,2009,other_renewables,0.0
Sudan,2009,all_energy_types,12.0
Sudan,2009,coal,0.0
Sudan,2009,gas,0.0
Sudan,2009,oil,12.0
Sudan,2009,nuclear,0.0
Sudan,2009,other_renewables,0.0
Suriname,2009,all_energy_types,2.0
Suriname,2009,coal,0.0
Suriname,2009,gas,0.0
Suriname,2009,oil,2.0
Suriname,2009,nuclear,0.0
Suriname,2009,other_renewables,0.0
Sweden,2009,all_energy_types,56.613
Sweden,2009,coal,9.246
Sweden,2009,gas,1.663
Sweden,2009,oil,45.703
Sweden,2009,nuclear,0.0
Sweden,2009,other_renewables,0.0
Switzerland,2009,all_energy_types,44.689
Switzerland,2009,coal,0.514
Switzerland,2009,gas,6.572
Switzerland,2009,oil,37.602
Switzerland,2009,nuclear,0.0
Switzerland,2009,other_renewables,0.0
Syria,2009,all_energy_types,54.854
Syria,2009,coal,0.005
Syria,2009,gas,11.849
Syria,2009,oil,43.0
Syria,2009,nuclear,0.0
Syria,2009,other_renewables,0.0
Taiwan,2009,all_energy_types,265.065
Taiwan,2009,coal,135.903
Taiwan,2009,gas,24.162
Taiwan,2009,oil,105.0
Taiwan,2009,nuclear,0.0
Taiwan,2009,other_renewables,0.0
Tajikistan,2009,all_energy_types,6.973
Tajikistan,2009,coal,0.43
Tajikistan,2009,gas,0.844
Tajikistan,2009,oil,5.7
Tajikistan,2009,nuclear,0.0
Tajikistan,2009,other_renewables,0.0
Tanzania,2009,all_energy_types,6.195
Tanzania,2009,coal,0.195
Tanzania,2009,gas,1.1
Tanzania,2009,oil,4.9
Tanzania,2009,nuclear,0.0
Tanzania,2009,other_renewables,0.0
Thailand,2009,all_energy_types,248.184
Thailand,2009,coal,53.884
Thailand,2009,gas,68.3
Thailand,2009,oil,126.0
Thailand,2009,nuclear,0.0
Thailand,2009,other_renewables,0.0
Bahamas,2009,all_energy_types,5.1
Bahamas,2009,coal,0.0
Bahamas,2009,gas,0.0
Bahamas,2009,oil,5.1
Bahamas,2009,nuclear,0.0
Bahamas,2009,other_renewables,0.0
Timor-Leste,2009,all_energy_types,0.4
Timor-Leste,2009,coal,0.0
Timor-Leste,2009,gas,0.0
Timor-Leste,2009,oil,0.4
Timor-Leste,2009,nuclear,0.0
Timor-Leste,2009,other_renewables,0.0
Togo,2009,all_energy_types,2.886
Togo,2009,coal,0.186
Togo,2009,gas,0.0
Togo,2009,oil,2.7
Togo,2009,nuclear,0.0
Togo,2009,other_renewables,0.0
Tonga,2009,all_energy_types,0.2
Tonga,2009,coal,0.0
Tonga,2009,gas,0.0
Tonga,2009,oil,0.2
Tonga,2009,nuclear,0.0
Tonga,2009,other_renewables,0.0
Trinidad and Tobago,2009,all_energy_types,48.081
Trinidad and Tobago,2009,coal,0.023
Trinidad and Tobago,2009,gas,42.959
Trinidad and Tobago,2009,oil,5.1
Trinidad and Tobago,2009,nuclear,0.0
Trinidad and Tobago,2009,other_renewables,0.0
Tunisia,2009,all_energy_types,20.865
Tunisia,2009,coal,0.013
Tunisia,2009,gas,8.851
Tunisia,2009,oil,12.0
Tunisia,2009,nuclear,0.0
Tunisia,2009,other_renewables,0.0
Turkey,2009,all_energy_types,272.685
Turkey,2009,coal,117.985
Turkey,2009,gas,70.584
Turkey,2009,oil,84.116
Turkey,2009,nuclear,0.0
Turkey,2009,other_renewables,0.0
Turkmenistan,2009,all_energy_types,32.086
Turkmenistan,2009,coal,0.0
Turkmenistan,2009,gas,16.086
Turkmenistan,2009,oil,16.0
Turkmenistan,2009,nuclear,0.0
Turkmenistan,2009,other_renewables,0.0
Turks and Caicos Islands,2009,all_energy_types,0.078
Turks and Caicos Islands,2009,coal,0.0
Turks and Caicos Islands,2009,gas,0.0
Turks and Caicos Islands,2009,oil,0.078
Turks and Caicos Islands,2009,nuclear,0.0
Turks and Caicos Islands,2009,other_renewables,0.0
Tuvalu,2009,all_energy_types,0.0
Tuvalu,2009,coal,0.0
Tuvalu,2009,gas,0.0
Tuvalu,2009,oil,0.0
Tuvalu,2009,nuclear,0.0
Tuvalu,2009,other_renewables,0.0
United States Virgin Islands,2009,all_energy_types,6.585
United States Virgin Islands,2009,coal,0.0
United States Virgin Islands,2009,gas,0.0
United States Virgin Islands,2009,oil,6.585
United States Virgin Islands,2009,nuclear,0.0
United States Virgin Islands,2009,other_renewables,0.0
Uganda,2009,all_energy_types,2.0
Uganda,2009,coal,0.0
Uganda,2009,gas,0.0
Uganda,2009,oil,2.0
Uganda,2009,nuclear,0.0
Uganda,2009,other_renewables,0.0
Ukraine,2009,all_energy_types,366.792
Ukraine,2009,coal,168.701
Ukraine,2009,gas,151.092
Ukraine,2009,oil,47.0
Ukraine,2009,nuclear,0.0
Ukraine,2009,other_renewables,0.0
United Arab Emirates,2009,all_energy_types,216.126
United Arab Emirates,2009,coal,1.775
United Arab Emirates,2009,gas,116.607
United Arab Emirates,2009,oil,97.743
United Arab Emirates,2009,nuclear,0.0
United Arab Emirates,2009,other_renewables,0.0
United Kingdom,2009,all_energy_types,567.723
United Kingdom,2009,coal,141.975
United Kingdom,2009,gas,189.254
United Kingdom,2009,oil,236.495
United Kingdom,2009,nuclear,0.0
United Kingdom,2009,other_renewables,0.0
United States,2009,all_energy_types,5823.127
United States,2009,coal,2138.693
United States,2009,gas,1254.522
United States,2009,oil,2429.911
United States,2009,nuclear,0.0
United States,2009,other_renewables,0.0
Uruguay,2009,all_energy_types,8.04
Uruguay,2009,coal,0.003
Uruguay,2009,gas,0.137
Uruguay,2009,oil,7.9
Uruguay,2009,nuclear,0.0
Uruguay,2009,other_renewables,0.0
Uzbekistan,2009,all_energy_types,127.372
Uzbekistan,2009,coal,5.14
Uzbekistan,2009,gas,100.232
Uzbekistan,2009,oil,22.0
Uzbekistan,2009,nuclear,0.0
Uzbekistan,2009,other_renewables,0.0
Vanuatu,2009,all_energy_types,0.1
Vanuatu,2009,coal,0.0
Vanuatu,2009,gas,0.0
Vanuatu,2009,oil,0.1
Vanuatu,2009,nuclear,0.0
Vanuatu,2009,other_renewables,0.0
Venezuela,2009,all_energy_types,139.663
Venezuela,2009,coal,0.637
Venezuela,2009,gas,46.025
Venezuela,2009,oil,93.0
Venezuela,2009,nuclear,0.0
Venezuela,2009,other_renewables,0.0
Vietnam,2009,all_energy_types,105.438
Vietnam,2009,coal,50.889
Vietnam,2009,gas,13.549
Vietnam,2009,oil,41.0
Vietnam,2009,nuclear,0.0
Vietnam,2009,other_renewables,0.0
Western Sahara,2009,all_energy_types,0.3
Western Sahara,2009,coal,0.0
Western Sahara,2009,gas,0.0
Western Sahara,2009,oil,0.3
Western Sahara,2009,nuclear,0.0
Western Sahara,2009,other_renewables,0.0
Yemen,2009,all_energy_types,23.115
Yemen,2009,coal,0.115
Yemen,2009,gas,0.0
Yemen,2009,oil,23.0
Yemen,2009,nuclear,0.0
Yemen,2009,other_renewables,0.0
Zambia,2009,all_energy_types,2.467
Zambia,2009,coal,0.267
Zambia,2009,gas,0.0
Zambia,2009,oil,2.2
Zambia,2009,nuclear,0.0
Zambia,2009,other_renewables,0.0
Zimbabwe,2009,all_energy_types,7.283
Zimbabwe,2009,coal,5.383
Zimbabwe,2009,gas,0.0
Zimbabwe,2009,oil,1.9
Zimbabwe,2009,nuclear,0.0
Zimbabwe,2009,other_renewables,0.0
Afghanistan,2010,all_energy_types,6.231
Afghanistan,2010,coal,0.972
Afghanistan,2010,gas,0.059
Afghanistan,2010,oil,5.2
Afghanistan,2010,nuclear,0.0
Afghanistan,2010,other_renewables,0.0
Albania,2010,all_energy_types,3.023
Albania,2010,coal,0.367
Albania,2010,gas,0.056
Albania,2010,oil,2.6
Albania,2010,nuclear,0.0
Albania,2010,other_renewables,0.0
Algeria,2010,all_energy_types,99.38
Algeria,2010,coal,1.16
Algeria,2010,gas,57.221
Algeria,2010,oil,41.0
Algeria,2010,nuclear,0.0
Algeria,2010,other_renewables,0.0
American Samoa,2010,all_energy_types,0.602
American Samoa,2010,coal,0.0
American Samoa,2010,gas,0.0
American Samoa,2010,oil,0.602
American Samoa,2010,nuclear,0.0
American Samoa,2010,other_renewables,0.0
Angola,2010,all_energy_types,12.354
Angola,2010,coal,0.0
Angola,2010,gas,1.354
Angola,2010,oil,11.0
Angola,2010,nuclear,0.0
Angola,2010,other_renewables,0.0
Antarctica,2010,all_energy_types,0.2
Antarctica,2010,coal,0.0
Antarctica,2010,gas,0.0
Antarctica,2010,oil,0.2
Antarctica,2010,nuclear,0.0
Antarctica,2010,other_renewables,0.0
Antigua and Barbuda,2010,all_energy_types,0.7
Antigua and Barbuda,2010,coal,0.0
Antigua and Barbuda,2010,gas,0.0
Antigua and Barbuda,2010,oil,0.7
Antigua and Barbuda,2010,nuclear,0.0
Antigua and Barbuda,2010,other_renewables,0.0
Argentina,2010,all_energy_types,168.427
Argentina,2010,coal,3.958
Argentina,2010,gas,84.469
Argentina,2010,oil,80.0
Argentina,2010,nuclear,0.0
Argentina,2010,other_renewables,0.0
Armenia,2010,all_energy_types,10.042
Armenia,2010,coal,0.001
Armenia,2010,gas,3.041
Armenia,2010,oil,7.0
Armenia,2010,nuclear,0.0
Armenia,2010,other_renewables,0.0
Aruba,2010,all_energy_types,1.0
Aruba,2010,coal,0.0
Aruba,2010,gas,0.0
Aruba,2010,oil,1.0
Aruba,2010,nuclear,0.0
Aruba,2010,other_renewables,0.0
Australia,2010,all_energy_types,407.407
Australia,2010,coal,207.163
Australia,2010,gas,66.934
Australia,2010,oil,133.309
Australia,2010,nuclear,0.0
Australia,2010,other_renewables,0.0
Austria,2010,all_energy_types,64.057
Austria,2010,coal,9.743
Austria,2010,gas,17.425
Austria,2010,oil,36.889
Austria,2010,nuclear,0.0
Austria,2010,other_renewables,0.0
Azerbaijan,2010,all_energy_types,29.162
Azerbaijan,2010,coal,0.015
Azerbaijan,2010,gas,19.147
Azerbaijan,2010,oil,10.0
Azerbaijan,2010,nuclear,0.0
Azerbaijan,2010,other_renewables,0.0
Bahrain,2010,all_energy_types,30.883
Bahrain,2010,coal,0.0
Bahrain,2010,gas,24.483
Bahrain,2010,oil,6.4
Bahrain,2010,nuclear,0.0
Bahrain,2010,other_renewables,0.0
Bangladesh,2010,all_energy_types,57.685
Bangladesh,2010,coal,4.455
Bangladesh,2010,gas,38.23
Bangladesh,2010,oil,15.0
Bangladesh,2010,nuclear,0.0
Bangladesh,2010,other_renewables,0.0
Barbados,2010,all_energy_types,1.532
Barbados,2010,coal,0.0
Barbados,2010,gas,0.032
Barbados,2010,oil,1.5
Barbados,2010,nuclear,0.0
Barbados,2010,other_renewables,0.0
Belarus,2010,all_energy_types,60.854
Belarus,2010,coal,0.332
Belarus,2010,gas,34.522
Belarus,2010,oil,26.0
Belarus,2010,nuclear,0.0
Belarus,2010,other_renewables,0.0
Belgium,2010,all_energy_types,126.966
Belgium,2010,coal,10.891
Belgium,2010,gas,35.344
Belgium,2010,oil,80.73
Belgium,2010,nuclear,0.0
Belgium,2010,other_renewables,0.0
Belize,2010,all_energy_types,0.5
Belize,2010,coal,0.0
Belize,2010,gas,0.0
Belize,2010,oil,0.5
Belize,2010,nuclear,0.0
Belize,2010,other_renewables,0.0
Benin,2010,all_energy_types,4.5
Benin,2010,coal,0.0
Benin,2010,gas,0.0
Benin,2010,oil,4.5
Benin,2010,nuclear,0.0
Benin,2010,other_renewables,0.0
Bermuda,2010,all_energy_types,0.7
Bermuda,2010,coal,0.0
Bermuda,2010,gas,0.0
Bermuda,2010,oil,0.7
Bermuda,2010,nuclear,0.0
Bermuda,2010,other_renewables,0.0
Bhutan,2010,all_energy_types,0.459
Bhutan,2010,coal,0.159
Bhutan,2010,gas,0.0
Bhutan,2010,oil,0.3
Bhutan,2010,nuclear,0.0
Bhutan,2010,other_renewables,0.0
Bolivia,2010,all_energy_types,12.741
Bolivia,2010,coal,0.0
Bolivia,2010,gas,5.541
Bolivia,2010,oil,7.2
Bolivia,2010,nuclear,0.0
Bolivia,2010,other_renewables,0.0
Bosnia and Herzegovina,2010,all_energy_types,15.181
Bosnia and Herzegovina,2010,coal,10.981
Bosnia and Herzegovina,2010,gas,0.4
Bosnia and Herzegovina,2010,oil,3.8
Bosnia and Herzegovina,2010,nuclear,0.0
Bosnia and Herzegovina,2010,other_renewables,0.0
Botswana,2010,all_energy_types,4.181
Botswana,2010,coal,1.581
Botswana,2010,gas,0.0
Botswana,2010,oil,2.6
Botswana,2010,nuclear,0.0
Botswana,2010,other_renewables,0.0
Brazil,2010,all_energy_types,355.536
Brazil,2010,coal,43.532
Brazil,2010,gas,37.11
Brazil,2010,oil,274.894
Brazil,2010,nuclear,0.0
Brazil,2010,other_renewables,0.0
British Virgin Islands,2010,all_energy_types,0.1
British Virgin Islands,2010,coal,0.0
British Virgin Islands,2010,gas,0.0
British Virgin Islands,2010,oil,0.1
British Virgin Islands,2010,nuclear,0.0
British Virgin Islands,2010,other_renewables,0.0
Brunei,2010,all_energy_types,7.241
Brunei,2010,coal,0.0
Brunei,2010,gas,4.941
Brunei,2010,oil,2.3
Brunei,2010,nuclear,0.0
Brunei,2010,other_renewables,0.0
Bulgaria,2010,all_energy_types,42.302
Bulgaria,2010,coal,24.33
Bulgaria,2010,gas,3.972
Bulgaria,2010,oil,14.0
Bulgaria,2010,nuclear,0.0
Bulgaria,2010,other_renewables,0.0
Burkina Faso,2010,all_energy_types,1.7
Burkina Faso,2010,coal,0.0
Burkina Faso,2010,gas,0.0
Burkina Faso,2010,oil,1.7
Burkina Faso,2010,nuclear,0.0
Burkina Faso,2010,other_renewables,0.0
Myanmar,2010,all_energy_types,11.378
Myanmar,2010,coal,0.96
Myanmar,2010,gas,6.418
Myanmar,2010,oil,4.0
Myanmar,2010,nuclear,0.0
Myanmar,2010,other_renewables,0.0
Burundi,2010,all_energy_types,0.2
Burundi,2010,coal,0.0
Burundi,2010,gas,0.0
Burundi,2010,oil,0.2
Burundi,2010,nuclear,0.0
Burundi,2010,other_renewables,0.0
Cape Verde,2010,all_energy_types,0.4
Cape Verde,2010,coal,0.0
Cape Verde,2010,gas,0.0
Cape Verde,2010,oil,0.4
Cape Verde,2010,nuclear,0.0
Cape Verde,2010,other_renewables,0.0
Cambodia,2010,all_energy_types,4.31
Cambodia,2010,coal,0.31
Cambodia,2010,gas,0.0
Cambodia,2010,oil,4.0
Cambodia,2010,nuclear,0.0
Cambodia,2010,other_renewables,0.0
Cameroon,2010,all_energy_types,4.839
Cameroon,2010,coal,0.0
Cameroon,2010,gas,0.039
Cameroon,2010,oil,4.8
Cameroon,2010,nuclear,0.0
Cameroon,2010,other_renewables,0.0
Canada,2010,all_energy_types,541.451
Canada,2010,coal,90.489
Canada,2010,gas,170.209
Canada,2010,oil,280.753
Canada,2010,nuclear,0.0
Canada,2010,other_renewables,0.0
Cayman Islands,2010,all_energy_types,0.6
Cayman Islands,2010,coal,0.0
Cayman Islands,2010,gas,0.0
Cayman Islands,2010,oil,0.6
Cayman Islands,2010,nuclear,0.0
Cayman Islands,2010,other_renewables,0.0
Central African Republic,2010,all_energy_types,0.3
Central African Republic,2010,coal,0.0
Central African Republic,2010,gas,0.0
Central African Republic,2010,oil,0.3
Central African Republic,2010,nuclear,0.0
Central African Republic,2010,other_renewables,0.0
Chad,2010,all_energy_types,0.3
Chad,2010,coal,0.0
Chad,2010,gas,0.0
Chad,2010,oil,0.3
Chad,2010,nuclear,0.0
Chad,2010,other_renewables,0.0
Chile,2010,all_energy_types,68.294
Chile,2010,coal,12.675
Chile,2010,gas,6.398
Chile,2010,oil,49.221
Chile,2010,nuclear,0.0
Chile,2010,other_renewables,0.0
China,2010,all_energy_types,8204.137
China,2010,coal,6923.859
China,2010,gas,173.278
China,2010,oil,1107.0
China,2010,nuclear,0.0
China,2010,other_renewables,0.0
Colombia,2010,all_energy_types,51.368
Colombia,2010,coal,5.536
Colombia,2010,gas,15.126
Colombia,2010,oil,30.706
Colombia,2010,nuclear,0.0
Colombia,2010,other_renewables,0.0
Comoros,2010,all_energy_types,0.2
Comoros,2010,coal,0.0
Comoros,2010,gas,0.0
Comoros,2010,oil,0.2
Comoros,2010,nuclear,0.0
Comoros,2010,other_renewables,0.0
Cook Islands,2010,all_energy_types,0.073
Cook Islands,2010,coal,0.0
Cook Islands,2010,gas,0.0
Cook Islands,2010,oil,0.073
Cook Islands,2010,nuclear,0.0
Cook Islands,2010,other_renewables,0.0
Costa Rica,2010,all_energy_types,6.744
Costa Rica,2010,coal,0.001
Costa Rica,2010,gas,0.0
Costa Rica,2010,oil,6.743
Costa Rica,2010,nuclear,0.0
Costa Rica,2010,other_renewables,0.0
Croatia,2010,all_energy_types,20.25
Croatia,2010,coal,1.99
Croatia,2010,gas,5.259
Croatia,2010,oil,13.0
Croatia,2010,nuclear,0.0
Croatia,2010,other_renewables,0.0
Cuba,2010,all_energy_types,29.222
Cuba,2010,coal,0.066
Cuba,2010,gas,2.156
Cuba,2010,oil,27.0
Cuba,2010,nuclear,0.0
Cuba,2010,other_renewables,0.0
Cyprus,2010,all_energy_types,9.224
Cyprus,2010,coal,0.024
Cyprus,2010,gas,0.0
Cyprus,2010,oil,9.2
Cyprus,2010,nuclear,0.0
Cyprus,2010,other_renewables,0.0
Czechia,2010,all_energy_types,109.259
Czechia,2010,coal,70.045
Czechia,2010,gas,15.754
Czechia,2010,oil,23.46
Czechia,2010,nuclear,0.0
Czechia,2010,other_renewables,0.0
Cote d'Ivoire,2010,all_energy_types,6.501
Cote d'Ivoire,2010,coal,0.0
Cote d'Ivoire,2010,gas,3.001
Cote d'Ivoire,2010,oil,3.5
Cote d'Ivoire,2010,nuclear,0.0
Cote d'Ivoire,2010,other_renewables,0.0
Denmark,2010,all_energy_types,48.787
Denmark,2010,coal,14.872
Denmark,2010,gas,9.215
Denmark,2010,oil,24.7
Denmark,2010,nuclear,0.0
Denmark,2010,other_renewables,0.0
Djibouti,2010,all_energy_types,1.2
Djibouti,2010,coal,0.0
Djibouti,2010,gas,0.0
Djibouti,2010,oil,1.2
Djibouti,2010,nuclear,0.0
Djibouti,2010,other_renewables,0.0
Dominica,2010,all_energy_types,0.1
