region,year,source,consumptionElectricity,productionElectricity,energyPerCapita,elecPerCapita
G20 (Ember),2000,nuclear,0.0,2364.25,0.0,0.0
G20 (Ember),2000,oil,0.0,865.32,0.0,0.0
G20 (Ember),2000,other_renewables,0.0,170.59,0.0,0.0
G20 (Ember),2000,renewables,0.0,2157.23,0.0,0.0
G20 (Ember),2000,solar,0.0,1.05,0.0,0.0
G20 (Ember),2000,wind,0.0,30.52,0.0,0.0
G20 (Ember),2001,coal,0.0,5426.6,0.0,0.0
G20 (Ember),2001,gas,0.0,2120.35,0.0,0.0
G20 (Ember),2001,hydro,0.0,1910.5,0.0,0.0
G20 (Ember),2001,nuclear,0.0,2432.61,0.0,0.0
G20 (Ember),2001,oil,0.0,853.52,0.0,0.0
G20 (Ember),2001,other_renewables,0.0,164.33,0.0,0.0
G20 (Ember),2001,renewables,0.0,2113.39,0.0,0.0
G20 (Ember),2001,solar,0.0,1.32,0.0,0.0
G20 (Ember),2001,wind,0.0,37.24,0.0,0.0
G20 (Ember),2002,coal,0.0,5668.85,0.0,0.0
G20 (Ember),2002,gas,0.0,2259.26,0.0,0.0
G20 (Ember),2002,hydro,0.0,1928.52,0.0,0.0
G20 (Ember),2002,nuclear,0.0,2454.59,0.0,0.0
G20 (Ember),2002,oil,0.0,835.54,0.0,0.0
G20 (Ember),2002,other_renewables,0.0,178.2,0.0,0.0
G20 (Ember),2002,renewables,0.0,2159.38,0.0,0.0
G20 (Ember),2002,solar,0.0,1.66,0.0,0.0
G20 (Ember),2002,wind,0.0,51.0,0.0,0.0
G20 (Ember),2003,coal,0.0,6047.33,0.0,0.0
G20 (Ember),2003,gas,0.0,2335.26,0.0,0.0
G20 (Ember),2003,hydro,0.0,1933.54,0.0,0.0
G20 (Ember),2003,nuclear,0.0,2427.67,0.0,0.0
G20 (Ember),2003,oil,0.0,856.89,0.0,0.0
G20 (Ember),2003,other_renewables,0.0,189.96,0.0,0.0
G20 (Ember),2003,renewables,0.0,2187.54,0.0,0.0
G20 (Ember),2003,solar,0.0,2.03,0.0,0.0
G20 (Ember),2003,wind,0.0,62.01,0.0,0.0
G20 (Ember),2004,coal,0.0,6266.7,0.0,0.0
G20 (Ember),2004,gas,0.0,2506.92,0.0,0.0
G20 (Ember),2004,hydro,0.0,2097.82,0.0,0.0
G20 (Ember),2004,nuclear,0.0,2526.48,0.0,0.0
G20 (Ember),2004,oil,0.0,833.38,0.0,0.0
G20 (Ember),2004,other_renewables,0.0,205.67,0.0,0.0
G20 (Ember),2004,renewables,0.0,2389.5,0.0,0.0
G20 (Ember),2004,solar,0.0,2.67,0.0,0.0
G20 (Ember),2004,wind,0.0,83.34,0.0,0.0
G20 (Ember),2005,coal,0.0,6599.93,0.0,0.0
G20 (Ember),2005,gas,0.0,2635.02,0.0,0.0
G20 (Ember),2005,hydro,0.0,2141.97,0.0,0.0
G20 (Ember),2005,nuclear,0.0,2531.2,0.0,0.0
G20 (Ember),2005,oil,0.0,817.97,0.0,0.0
G20 (Ember),2005,other_renewables,0.0,225.29,0.0,0.0
G20 (Ember),2005,renewables,0.0,2472.34,0.0,0.0
G20 (Ember),2005,solar,0.0,3.74,0.0,0.0
G20 (Ember),2005,wind,0.0,101.34,0.0,0.0
G20 (Ember),2006,coal,0.0,6968.25,0.0,0.0
G20 (Ember),2006,gas,0.0,2804.67,0.0,0.0
G20 (Ember),2006,hydro,0.0,2243.59,0.0,0.0
G20 (Ember),2006,nuclear,0.0,2559.99,0.0,0.0
G20 (Ember),2006,oil,0.0,702.76,0.0,0.0
G20 (Ember),2006,other_renewables,0.0,238.45,0.0,0.0
G20 (Ember),2006,renewables,0.0,2616.78,0.0,0.0
G20 (Ember),2006,solar,0.0,5.05,0.0,0.0
G20 (Ember),2006,wind,0.0,129.69,0.0,0.0
G20 (Ember),2007,coal,0.0,7432.43,0.0,0.0
G20 (Ember),2007,gas,0.0,3062.91,0.0,0.0
G20 (Ember),2007,hydro,0.0,2268.48,0.0,0.0
G20 (Ember),2007,nuclear,0.0,2502.69,0.0,0.0
G20 (Ember),2007,oil,0.0,720.06,0.0,0.0
G20 (Ember),2007,other_renewables,0.0,259.24,0.0,0.0
G20 (Ember),2007,renewables,0.0,2701.29,0.0,0.0
G20 (Ember),2007,solar,0.0,6.82,0.0,0.0
G20 (Ember),2007,wind,0.0,166.75,0.0,0.0
G20 (Ember),2008,coal,0.0,7427.37,0.0,0.0
G20 (Ember),2008,gas,0.0,3120.05,0.0,0.0
G20 (Ember),2008,hydro,0.0,2440.95,0.0,0.0
G20 (Ember),2008,nuclear,0.0,2495.09,0.0,0.0
G20 (Ember),2008,oil,0.0,658.21,0.0,0.0
G20 (Ember),2008,other_renewables,0.0,274.4,0.0,0.0
G20 (Ember),2008,renewables,0.0,2942.05,0.0,0.0
G20 (Ember),2008,solar,0.0,11.24,0.0,0.0
G20 (Ember),2008,wind,0.0,215.46,0.0,0.0
G20 (Ember),2009,coal,0.0,7323.33,0.0,0.0
G20 (Ember),2009,gas,0.0,3107.36,0.0,0.0
G20 (Ember),2009,hydro,0.0,2450.32,0.0,0.0
G20 (Ember),2009,nuclear,0.0,2463.31,0.0,0.0
G20 (Ember),2009,oil,0.0,584.18,0.0,0.0
G20 (Ember),2009,other_renewables,0.0,296.02,0.0,0.0
G20 (Ember),2009,renewables,0.0,3035.09,0.0,0.0
G20 (Ember),2009,solar,0.0,18.97,0.0,0.0
G20 (Ember),2009,wind,0.0,269.78,0.0,0.0
G20 (Ember),2010,coal,0.0,7823.52,0.0,0.0
G20 (Ember),2010,gas,0.0,3408.84,0.0,0.0
G20 (Ember),2010,hydro,0.0,2605.41,0.0,0.0
G20 (Ember),2010,nuclear,0.0,2527.4,0.0,0.0
G20 (Ember),2010,oil,0.0,595.88,0.0,0.0
G20 (Ember),2010,other_renewables,0.0,335.89,0.0,0.0
G20 (Ember),2010,renewables,0.0,3310.24,0.0,0.0
G20 (Ember),2010,solar,0.0,30.3,0.0,0.0
G20 (Ember),2010,wind,0.0,338.64,0.0,0.0
G20 (Ember),2011,coal,0.0,8252.95,0.0,0.0
G20 (Ember),2011,gas,0.0,3516.25,0.0,0.0
G20 (Ember),2011,hydro,0.0,2645.54,0.0,0.0
G20 (Ember),2011,nuclear,0.0,2413.59,0.0,0.0
G20 (Ember),2011,oil,0.0,664.67,0.0,0.0
G20 (Ember),2011,other_renewables,0.0,355.49,0.0,0.0
G20 (Ember),2011,renewables,0.0,3492.12,0.0,0.0
G20 (Ember),2011,solar,0.0,60.57,0.0,0.0
G20 (Ember),2011,wind,0.0,430.52,0.0,0.0
G20 (Ember),2012,coal,0.0,8262.91,0.0,0.0
G20 (Ember),2012,gas,0.0,3674.64,0.0,0.0
G20 (Ember),2012,hydro,0.0,2764.91,0.0,0.0
G20 (Ember),2012,nuclear,0.0,2241.15,0.0,0.0
G20 (Ember),2012,oil,0.0,708.22,0.0,0.0
G20 (Ember),2012,other_renewables,0.0,381.05,0.0,0.0
G20 (Ember),2012,renewables,0.0,3756.67,0.0,0.0
G20 (Ember),2012,solar,0.0,92.6,0.0,0.0
G20 (Ember),2012,wind,0.0,518.11,0.0,0.0
G20 (Ember),2013,coal,0.0,8713.52,0.0,0.0
G20 (Ember),2013,gas,0.0,3535.59,0.0,0.0
G20 (Ember),2013,hydro,0.0,2871.55,0.0,0.0
G20 (Ember),2013,nuclear,0.0,2260.8,0.0,0.0
G20 (Ember),2013,oil,0.0,649.1,0.0,0.0
G20 (Ember),2013,other_renewables,0.0,413.07,0.0,0.0
G20 (Ember),2013,renewables,0.0,4036.95,0.0,0.0
G20 (Ember),2013,solar,0.0,126.63,0.0,0.0
G20 (Ember),2013,wind,0.0,625.7,0.0,0.0
G20 (Ember),2014,coal,0.0,8882.1,0.0,0.0
G20 (Ember),2014,gas,0.0,3559.66,0.0,0.0
G20 (Ember),2014,hydro,0.0,2981.52,0.0,0.0
G20 (Ember),2014,nuclear,0.0,2302.05,0.0,0.0
G20 (Ember),2014,oil,0.0,623.22,0.0,0.0
G20 (Ember),2014,other_renewables,0.0,448.07,0.0,0.0
G20 (Ember),2014,renewables,0.0,4315.5,0.0,0.0
G20 (Ember),2014,solar,0.0,188.71,0.0,0.0
G20 (Ember),2014,wind,0.0,697.2,0.0,0.0
G20 (Ember),2015,coal,0.0,8547.96,0.0,0.0
G20 (Ember),2015,gas,0.0,3798.96,0.0,0.0
G20 (Ember),2015,hydro,0.0,2981.35,0.0,0.0
G20 (Ember),2015,nuclear,0.0,2346.47,0.0,0.0
G20 (Ember),2015,oil,0.0,627.0,0.0,0.0
G20 (Ember),2015,other_renewables,0.0,478.83,0.0,0.0
G20 (Ember),2015,renewables,0.0,4506.04,0.0,0.0
G20 (Ember),2015,solar,0.0,242.88,0.0,0.0
G20 (Ember),2015,wind,0.0,802.98,0.0,0.0
G20 (Ember),2016,coal,0.0,8556.51,0.0,0.0
G20 (Ember),2016,gas,0.0,3981.5,0.0,0.0
G20 (Ember),2016,hydro,0.0,3077.84,0.0,0.0
G20 (Ember),2016,nuclear,0.0,2387.86,0.0,0.0
G20 (Ember),2016,oil,0.0,595.59,0.0,0.0
G20 (Ember),2016,other_renewables,0.0,489.88,0.0,0.0
G20 (Ember),2016,renewables,0.0,4807.7,0.0,0.0
G20 (Ember),2016,solar,0.0,310.07,0.0,0.0
G20 (Ember),2016,wind,0.0,929.91,0.0,0.0
G20 (Ember),2017,coal,0.0,8833.96,0.0,0.0
G20 (Ember),2017,gas,0.0,4023.74,0.0,0.0
G20 (Ember),2017,hydro,0.0,3079.08,0.0,0.0
G20 (Ember),2017,nuclear,0.0,2404.57,0.0,0.0
G20 (Ember),2017,oil,0.0,526.82,0.0,0.0
G20 (Ember),2017,other_renewables,0.0,519.22,0.0,0.0
G20 (Ember),2017,renewables,0.0,5119.28,0.0,0.0
G20 (Ember),2017,solar,0.0,418.49,0.0,0.0
G20 (Ember),2017,wind,0.0,1102.49,0.0,0.0
G20 (Ember),2018,coal,0.0,9150.99,0.0,0.0
G20 (Ember),2018,gas,0.0,4179.32,0.0,0.0
G20 (Ember),2018,hydro,0.0,3172.85,0.0,0.0
G20 (Ember),2018,nuclear,0.0,2467.08,0.0,0.0
G20 (Ember),2018,oil,0.0,491.78,0.0,0.0
G20 (Ember),2018,other_renewables,0.0,549.28,0.0,0.0
G20 (Ember),2018,renewables,0.0,5480.98,0.0,0.0
G20 (Ember),2018,solar,0.0,534.8,0.0,0.0
G20 (Ember),2018,wind,0.0,1224.05,0.0,0.0
G20 (Ember),2019,coal,0.0,8883.55,0.0,0.0
G20 (Ember),2019,gas,0.0,4344.61,0.0,0.0
G20 (Ember),2019,hydro,0.0,3263.44,0.0,0.0
G20 (Ember),2019,nuclear,0.0,2567.3,0.0,0.0
G20 (Ember),2019,oil,0.0,448.09,0.0,0.0
G20 (Ember),2019,other_renewables,0.0,577.67,0.0,0.0
G20 (Ember),2019,renewables,0.0,5848.85,0.0,0.0
G20 (Ember),2019,solar,0.0,644.15,0.0,0.0
G20 (Ember),2019,wind,0.0,1363.59,0.0,0.0
G20 (Ember),2020,coal,0.0,8474.7,0.0,0.0
G20 (Ember),2020,gas,0.0,4298.4,0.0,0.0
G20 (Ember),2020,hydro,0.0,3369.03,0.0,0.0
G20 (Ember),2020,nuclear,0.0,2485.3,0.0,0.0
G20 (Ember),2020,oil,0.0,411.13,0.0,0.0
G20 (Ember),2020,other_renewables,0.0,609.56,0.0,0.0
G20 (Ember),2020,renewables,0.0,6274.13,0.0,0.0
G20 (Ember),2020,solar,0.0,773.4,0.0,0.0
G20 (Ember),2020,wind,0.0,1522.14,0.0,0.0
G20 (Ember),2021,coal,0.0,9256.25,0.0,0.0
G20 (Ember),2021,gas,0.0,4370.72,0.0,0.0
G20 (Ember),2021,hydro,0.0,3267.69,0.0,0.0
G20 (Ember),2021,nuclear,0.0,2576.26,0.0,0.0
G20 (Ember),2021,oil,0.0,434.73,0.0,0.0
G20 (Ember),2021,other_renewables,0.0,662.78,0.0,0.0
G20 (Ember),2021,renewables,0.0,6633.82,0.0,0.0
G20 (Ember),2021,solar,0.0,930.4,0.0,0.0
G20 (Ember),2021,wind,0.0,1772.95,0.0,0.0
North America,1980,coal,4579.549,0.0,0.0,0.0
North America,1980,gas,6086.529,0.0,16230.248,0.0
North America,1980,hydro,1629.639,551.114,4345.57,1469.592
North America,1980,nuclear,857.963,302.364,2287.831,806.28
North America,1980,oil,11572.869,0.0,30860.039,0.0
North America,1980,other_renewables,94.151,30.189,251.062,80.502
North America,1980,renewables,1723.79,581.303,4596.632,1550.094
North America,1980,solar,0.0,0.0,0.0,0.0
North America,1980,wind,0.0,0.0,0.0,0.0
North America,1981,coal,4716.778,0.0,0.0,0.0
North America,1981,gas,5964.575,0.0,15704.37,0.0
North America,1981,hydro,1652.903,558.982,4351.995,1471.766
North America,1981,nuclear,928.128,327.092,2443.705,861.213
North America,1981,oil,10935.064,0.0,28791.371,0.0
North America,1981,other_renewables,98.302,31.567,258.824,83.113
North America,1981,renewables,1751.205,590.548,4610.818,1554.879
North America,1981,solar,0.0,0.0,0.0,0.0
North America,1981,wind,0.0,0.0,0.0,0.0
North America,1982,coal,4573.802,0.0,0.0,0.0
North America,1982,gas,5650.994,0.0,14681.705,0.0
North America,1982,hydro,1766.698,597.465,4590.015,1552.26
North America,1982,nuclear,953.385,335.993,2476.966,872.935
North America,1982,oil,10349.138,0.0,26887.836,0.0
North America,1982,other_renewables,97.533,31.264,253.399,81.226
North America,1982,renewables,1864.232,628.729,4843.415,1633.486
North America,1982,solar,0.0,0.0,0.0,0.0
North America,1982,wind,0.0,0.0,0.0,0.0
North America,1983,coal,4751.335,0.0,0.0,0.0
North America,1983,gas,5337.409,0.0,13684.422,0.0
North America,1983,hydro,1853.259,626.739,4751.516,1606.876
North America,1983,nuclear,1015.103,357.744,2602.593,917.209
North America,1983,oil,10217.198,0.0,26195.566,0.0
North America,1983,other_renewables,108.256,34.774,277.555,89.155
North America,1983,renewables,1961.532,661.518,5029.114,1696.046
North America,1983,solar,0.009,0.003,0.023,0.008
North America,1983,wind,0.008,0.003,0.02,0.007
North America,1984,coal,5111.611,0.0,0.0,0.0
North America,1984,gas,5702.672,0.0,14429.412,0.0
North America,1984,hydro,1889.36,638.947,4780.628,1616.722
North America,1984,nuclear,1126.741,397.087,2850.982,1004.746
North America,1984,oil,10544.773,0.0,26681.33,0.0
North America,1984,other_renewables,126.395,40.658,319.815,102.877
North America,1984,renewables,2015.79,679.617,5100.531,1719.629
North America,1984,solar,0.016,0.005,0.04,0.013
North America,1984,wind,0.019,0.007,0.049,0.017
North America,1985,coal,5217.145,1590.974,0.0,3973.145
North America,1985,gas,5554.89,327.941,13872.245,818.968
North America,1985,hydro,1835.926,620.877,4584.863,1550.517
North America,1985,nuclear,1317.759,464.406,3290.844,1159.763
North America,1985,oil,10521.335,169.584,26274.967,423.502
North America,1985,other_renewables,126.615,40.937,316.197,102.232
North America,1985,renewables,1962.593,661.831,4901.189,1652.793
North America,1985,solar,0.032,0.011,0.079,0.027
North America,1985,wind,0.02,0.007,0.05,0.017
North America,1986,coal,5136.491,1568.126,0.0,3865.216
North America,1986,gas,5210.829,281.751,12843.983,694.479
North America,1986,hydro,1865.749,630.962,4598.817,1555.236
North America,1986,nuclear,1438.894,507.097,3546.677,1249.924
North America,1986,oil,10960.857,213.921,27017.02,527.285
North America,1986,other_renewables,139.403,45.253,343.61,111.542
North America,1986,renewables,2005.21,676.235,4942.569,1666.826
North America,1986,solar,0.042,0.014,0.103,0.035
North America,1986,wind,0.015,0.005,0.038,0.013
North America,1987,coal,5366.754,1665.509,0.0,4052.101
North America,1987,gas,5500.999,308.259,13383.66,749.979
North America,1987,hydro,1753.892,593.134,4267.133,1443.067
North America,1987,nuclear,1579.057,556.493,3841.769,1353.92
North America,1987,oil,11218.513,203.663,27294.094,495.502
North America,1987,other_renewables,156.352,50.73,380.396,123.425
North America,1987,renewables,1910.289,643.88,4647.639,1566.529
North America,1987,solar,0.031,0.011,0.076,0.026
North America,1987,wind,0.014,0.005,0.033,0.011
North America,1988,coal,5620.673,1756.435,0.0,4218.246
North America,1988,gas,5781.152,289.564,13883.992,695.416
North America,1988,hydro,1656.271,560.121,3977.694,1345.184
North America,1988,nuclear,1809.13,637.576,4344.799,1531.199
North America,1988,oil,11646.966,241.347,27971.307,579.617
North America,1988,other_renewables,157.184,50.961,377.492,122.388
North America,1988,renewables,1813.488,611.093,4355.265,1467.598
North America,1988,solar,0.027,0.009,0.065,0.022
North America,1988,wind,0.006,0.002,0.013,0.005
North America,1989,coal,5685.647,1811.095,0.0,4293.823
North America,1989,gas,6129.262,403.765,14531.524,957.264
North America,1989,hydro,1750.044,591.833,4149.082,1403.144
North America,1989,nuclear,1807.225,636.904,4284.649,1510.001
North America,1989,oil,11753.943,266.876,27866.766,632.721
North America,1989,other_renewables,179.381,58.421,425.283,138.508
North America,1989,renewables,1936.484,652.642,4591.103,1547.312
North America,1989,solar,0.749,0.253,1.775,0.6
North America,1989,wind,6.311,2.134,14.963,5.06
North America,1990,coal,5696.626,1815.174,0.0,4245.846
North America,1990,gas,6131.631,423.685,14342.403,991.036
North America,1990,hydro,1814.708,613.701,4244.755,1435.499
North America,1990,nuclear,1936.944,682.62,4530.675,1596.706
North America,1990,oil,11500.897,216.485,26901.572,506.377
North America,1990,other_renewables,210.034,68.172,491.288,159.46
North America,1990,renewables,2034.179,685.065,4758.117,1602.425
North America,1990,solar,1.099,0.372,2.572,0.87
North America,1990,wind,8.338,2.82,19.503,6.595
North America,1991,coal,5635.021,1820.263,0.0,4207.108
North America,1991,gas,6264.195,437.826,14478.203,1011.932
North America,1991,hydro,1828.955,618.519,4227.196,1429.561
North America,1991,nuclear,2080.995,733.386,4809.727,1695.049
North America,1991,oil,11279.024,210.593,26068.795,486.736
North America,1991,other_renewables,221.182,71.761,511.21,165.859
North America,1991,renewables,2060.379,693.744,4762.079,1603.426
North America,1991,solar,1.42,0.48,3.282,1.11
North America,1991,wind,8.823,2.984,20.392,6.896
North America,1992,coal,5677.257,1857.081,0.0,4238.713
North America,1992,gas,6480.355,466.387,14791.152,1064.509
North America,1992,hydro,1758.607,594.729,4013.951,1357.445
North America,1992,nuclear,2086.381,735.285,4762.081,1678.258
North America,1992,oil,11491.751,190.134,26229.463,433.972
North America,1992,other_renewables,238.176,77.146,543.628,176.083
North America,1992,renewables,2006.81,675.266,4580.463,1541.267
North America,1992,solar,1.224,0.414,2.793,0.945
North America,1992,wind,8.802,2.977,20.09,6.794
North America,1993,coal,5845.818,1925.154,0.0,4339.331
North America,1993,gas,6665.275,480.524,15023.649,1083.11
North America,1993,hydro,1862.385,629.825,4197.849,1419.636
North America,1993,nuclear,2101.54,740.627,4736.909,1669.386
North America,1993,oil,11580.811,199.21,26103.352,449.023
North America,1993,other_renewables,244.891,79.333,551.988,178.819
North America,1993,renewables,2117.859,712.737,4773.692,1606.523
North America,1993,solar,1.423,0.481,3.207,1.085
North America,1993,wind,9.16,3.098,20.648,6.983
North America,1994,coal,5891.264,1933.208,0.0,4302.532
North America,1994,gas,6848.821,531.676,15242.686,1183.294
North America,1994,hydro,1799.048,608.405,4003.947,1354.062
North America,1994,nuclear,2228.784,785.47,4960.365,1748.137
North America,1994,oil,11930.97,203.66,26553.477,453.265
North America,1994,other_renewables,245.891,79.469,547.254,176.866
North America,1994,renewables,2056.952,691.937,4577.938,1539.97
North America,1994,solar,1.505,0.509,3.349,1.133
North America,1994,wind,10.508,3.554,23.387,7.909
North America,1995,coal,5960.484,1960.092,0.0,4306.352
North America,1995,gas,7133.505,575.769,15672.417,1264.973
North America,1995,hydro,1992.962,673.983,4378.566,1480.752
North America,1995,nuclear,2311.018,814.452,5077.341,1789.362
North America,1995,oil,11891.566,156.476,26125.947,343.779
North America,1995,other_renewables,241.36,77.805,530.271,170.94
North America,1995,renewables,2245.538,755.582,4933.48,1660.025
North America,1995,solar,1.547,0.523,3.4,1.15
North America,1995,wind,9.669,3.27,21.244,7.184
North America,1996,coal,6229.24,2053.909,0.0,4453.199
North America,1996,gas,7271.089,529.097,15764.864,1147.165
North America,1996,hydro,2173.228,734.946,4711.901,1593.479
North America,1996,nuclear,2299.07,810.241,4984.746,1756.729
North America,1996,oil,12302.802,166.437,26674.41,360.862
North America,1996,other_renewables,247.303,79.784,536.192,172.985
North America,1996,renewables,2432.05,818.626,5273.066,1774.91
North America,1996,solar,1.636,0.553,3.547,1.2
North America,1996,wind,9.883,3.342,21.427,7.246
North America,1997,coal,6367.079,2113.561,0.0,4521.434
North America,1997,gas,7331.801,561.43,15684.548,1201.039
North America,1997,hydro,2165.122,732.205,4631.735,1566.369
North America,1997,nuclear,2139.888,754.141,4577.752,1613.296
North America,1997,oil,12512.901,194.058,26768.213,415.137
North America,1997,other_renewables,251.37,81.075,537.742,173.439
North America,1997,renewables,2428.168,817.228,5194.457,1748.255
North America,1997,solar,1.613,0.546,3.452,1.167
North America,1997,wind,10.063,3.403,21.528,7.28
North America,1998,coal,6449.968,2153.722,0.0,4546.224
North America,1998,gas,7236.261,627.69,15274.792,1324.971
North America,1998,hydro,2008.754,679.324,4240.215,1433.964
North America,1998,nuclear,2239.985,789.418,4728.312,1666.357
North America,1998,oil,12769.615,247.685,26954.975,522.831
North America,1998,other_renewables,253.615,81.807,535.348,172.685
North America,1998,renewables,2273.263,764.816,4798.559,1614.425
North America,1998,solar,1.602,0.542,3.382,1.144
North America,1998,wind,9.292,3.142,19.614,6.633
North America,1999,coal,6428.91,2162.658,0.0,4506.407
North America,1999,gas,7320.5,659.055,15253.985,1373.297
North America,1999,hydro,2060.307,696.758,4293.134,1451.86
North America,1999,nuclear,2410.654,849.565,5023.165,1770.269
North America,1999,oil,13059.229,231.43,27211.975,482.239
North America,1999,other_renewables,256.531,82.723,534.543,172.373
North America,1999,renewables,2332.399,784.744,4860.102,1635.198
North America,1999,solar,1.593,0.539,3.319,1.123
North America,1999,wind,13.968,4.724,29.106,9.843
North America,2000,coal,6721.992,2263.256,0.0,4655.716
North America,2000,gas,7643.197,722.012,15722.725,1485.243
North America,2000,hydro,1963.875,664.147,4039.864,1366.208
North America,2000,nuclear,2480.233,874.086,5102.056,1798.072
North America,2000,oil,13269.027,229.526,27295.551,472.156
North America,2000,other_renewables,258.294,83.221,531.334,171.192
North America,2000,renewables,2241.433,753.882,4610.824,1550.801
North America,2000,solar,1.603,0.542,3.298,1.115
North America,2000,wind,17.66,5.972,36.328,12.286
North America,2001,coal,6558.929,2190.631,0.0,4454.571
North America,2001,gas,7330.982,779.924,14907.293,1585.947
North America,2001,hydro,1679.151,571.57,3414.495,1162.267
North America,2001,nuclear,2520.771,894.179,5125.898,1818.281
North America,2001,oil,13269.911,242.927,26983.895,493.984
North America,2001,other_renewables,260.839,84.055,530.408,170.923
North America,2001,renewables,1962.915,663.428,3991.519,1349.058
North America,2001,solar,1.771,0.603,3.602,1.226
North America,2001,wind,21.153,7.2,43.015,14.642
North America,2002,coal,6622.44,2226.471,0.0,4478.262
North America,2002,gas,7616.769,850.992,15320.155,1711.662
North America,2002,hydro,1850.633,634.032,3722.312,1275.273
North America,2002,nuclear,2537.244,905.867,5103.341,1822.035
North America,2002,oil,13277.146,196.332,26705.279,394.897
North America,2002,other_renewables,276.411,89.123,555.965,179.26
North America,2002,renewables,2160.843,734.734,4346.258,1477.824
North America,2002,solar,1.849,0.634,3.72,1.274
North America,2002,wind,31.949,10.946,64.261,22.016
North America,2003,coal,6704.677,2278.385,0.0,4534.564
North America,2003,gas,7517.033,817.732,14960.805,1627.495
North America,2003,hydro,1821.745,628.161,3625.734,1250.2
North America,2003,nuclear,2473.49,888.802,4922.873,1768.942
North America,2003,oil,13504.173,218.336,26876.732,434.545
North America,2003,other_renewables,274.302,88.684,545.931,176.503
North America,2003,renewables,2132.929,729.562,4245.07,1452.014
North America,2003,solar,1.866,0.643,3.713,1.28
North America,2003,wind,35.017,12.074,69.692,24.031
North America,2004,coal,6730.0,2266.104,0.0,4462.824
North America,2004,gas,7569.074,895.872,14906.393,1764.313
North America,2004,hydro,1810.887,628.42,3566.326,1237.598
North America,2004,nuclear,2568.84,928.982,5059.026,1829.519
North America,2004,oil,13996.504,223.22,27564.453,439.605
North America,2004,other_renewables,278.124,90.095,547.732,177.432
North America,2004,renewables,2135.321,734.586,4205.262,1446.679
North America,2004,solar,2.086,0.724,4.109,1.426
North America,2004,wind,44.224,15.347,87.095,30.224
North America,2005,coal,6845.555,2313.262,0.0,4506.902
North America,2005,gas,7535.271,941.146,14680.886,1833.625
North America,2005,hydro,1886.121,658.697,3674.709,1283.332
North America,2005,nuclear,2542.598,925.348,4953.716,1802.846
North America,2005,oil,14003.797,220.554,27283.443,429.704
North America,2005,other_renewables,279.303,90.679,544.164,176.669
North America,2005,renewables,2224.028,769.842,4333.048,1499.875
North America,2005,solar,2.241,0.783,4.366,1.525
North America,2005,wind,56.362,19.684,109.81,38.349
North America,2006,coal,6751.022,2281.68,0.0,4396.49
North America,2006,gas,7533.933,1033.713,14516.874,1991.826
North America,2006,hydro,1910.39,671.395,3681.064,1293.687
North America,2006,nuclear,2557.875,936.8,4928.681,1805.088
North America,2006,oil,13867.042,133.153,26719.924,256.568
North America,2006,other_renewables,278.043,90.298,535.751,173.992
North America,2006,renewables,2274.823,792.054,4383.279,1526.182
North America,2006,solar,2.455,0.863,4.731,1.663
North America,2006,wind,83.935,29.499,161.732,56.84
North America,2007,coal,6841.358,2318.84,0.0,4418.196
North America,2007,gas,7969.52,1135.11,15184.704,2162.779
North America,2007,hydro,1810.673,640.352,3449.962,1220.094
North America,2007,nuclear,2583.46,952.121,4922.388,1814.121
North America,2007,oil,13860.283,134.237,26408.654,255.768
North America,2007,other_renewables,282.498,91.933,538.256,175.164
North America,2007,renewables,2204.359,771.607,4200.07,1470.18
North America,2007,solar,3.225,1.14,6.144,2.173
North America,2007,wind,107.963,38.182,205.708,72.749
North America,2008,coal,6707.564,2267.462,0.0,4272.007
North America,2008,gas,8030.984,1119.348,15130.756,2108.905
North America,2008,hydro,1882.318,669.85,3546.377,1262.03
North America,2008,nuclear,2571.933,953.797,4845.644,1796.999
North America,2008,oil,13070.06,112.378,24624.611,211.725
North America,2008,other_renewables,277.079,90.335,522.031,170.195
North America,2008,renewables,2333.076,821.991,4395.625,1548.67
North America,2008,solar,4.78,1.701,9.006,3.205
North America,2008,wind,168.898,60.105,318.212,113.24
North America,2009,coal,5903.345,2011.398,0.0,3748.022
North America,2009,gas,7940.485,1172.51,14796.232,2184.846
North America,2009,hydro,1868.721,669.142,3482.159,1246.874
North America,2009,nuclear,2521.403,940.866,4698.36,1753.201
North America,2009,oil,12438.463,100.415,23177.727,187.113
North America,2009,other_renewables,277.546,90.571,517.177,168.769
North America,2009,renewables,2381.691,844.012,4438.022,1572.725
North America,2009,solar,6.243,2.235,11.633,4.166
North America,2009,wind,229.18,82.064,427.053,152.917
North America,2010,coal,6254.897,2114.916,0.0,3899.193
North America,2010,gas,8290.135,1257.093,15284.218,2317.656
North America,2010,hydro,1798.255,647.885,3315.378,1194.482
North America,2010,nuclear,2517.871,945.348,4642.107,1742.903
North America,2010,oil,12645.73,90.511,23314.471,166.871
North America,2010,other_renewables,286.738,93.577,528.649,172.525
North America,2010,renewables,2388.091,850.663,4402.835,1568.337
North America,2010,solar,9.294,3.349,17.136,6.174
North America,2010,wind,293.802,105.853,541.673,195.157
North America,2011,coal,5924.992,1987.746,0.0,3627.422
North America,2011,gas,8527.974,1302.449,15562.629,2376.828
North America,2011,hydro,2014.462,730.234,3676.176,1332.597
North America,2011,nuclear,2474.653,934.821,4515.975,1705.948
North America,2011,oil,12471.007,87.318,22758.236,159.346
